114933	20762	6	1630186
114935	20762	6	1680991
20768	241	3	99465819
20771	20768	6	3384569
112015	20768	6	110688
112016	20768	6	219818
112017	20768	6	607321
112018	20768	6	199756
112019	20768	6	252537
112020	20768	6	122046
112021	20768	6	7239
112022	20768	6	171115
112023	20768	6	47284
112024	20768	6	58667
112025	20768	6	219423
112026	20768	6	95373
112027	20768	6	12708
219648	20768	6	300000
219649	20768	6	0
219838	20768	6	0
219754	219838	8	1000
219755	219838	8	1000
219756	219838	8	1000
219827	219838	8	0
219836	219838	8	130000
219837	219838	8	130000
219839	219838	8	1000
219840	219838	8	1000
219841	219838	8	1000
219874	219838	8	1000
20789	241	3	513000
20793	20789	6	192640
107914	20789	6	0
20802	241	3	27043093
20803	20802	6	2263785
112447	20802	6	335854
112448	20802	6	1468609
112449	20802	6	80245
112450	20802	6	537986
112451	20802	6	99890
112452	20802	6	175043
112453	20802	6	66685
115055	20802	6	49398
218787	20802	6	300000
219889	20802	6	0
219890	20802	6	0
219891	20802	6	0
219892	20802	6	0
219893	20802	7	0
219894	20802	7	0
219895	20802	6	0
219896	20802	7	0
219897	20802	6	0
219898	20802	6	0
219899	20802	6	0
219900	20802	6	0
219901	20802	6	0
219902	20802	6	0
219903	20802	6	0
219904	20802	6	0
219905	20802	6	0
219906	20802	6	0
219907	20802	6	0
219908	20802	6	0
219909	20802	7	0
219910	20802	7	0
219911	20802	7	0
219912	20802	7	0
219913	20802	7	0
219914	20802	7	0
219915	20802	6	0
219916	20802	7	0
219917	20802	7	0
219918	20802	7	0
219919	20802	7	0
20818	241	3	10057975
20821	20818	6	1931184
112487	20818	6	240790
112488	20818	6	58649
20826	241	3	40400000
20828	20826	6	2988145
60461	20826	6	759645
101601	20826	6	257359
110952	20826	6	163000
110953	20826	6	448374
110954	20826	6	288461
110955	20826	6	170000
110956	20826	6	187000
110957	20826	6	144747
110958	20826	6	290645
110959	20826	6	140158
110960	20826	6	64781
110961	20826	6	201263
110962	20826	6	134800
110964	20826	6	170000
110965	20826	6	16437
110966	20826	6	134699
110967	20826	6	133024
110968	20826	6	39409
110969	20826	6	212000
110970	20826	6	9225
110971	20826	6	45147
110972	20826	6	76000
110973	20826	6	75555
110974	20826	6	165627
110975	20826	6	45966
110976	20826	6	307000
110978	20826	6	120707
110979	20826	6	32518
110980	20826	6	0
218932	20826	6	165000
218933	20826	6	41700
20854	241	3	22434363
20855	20854	6	1918450
67009	20854	6	105000
67014	20854	6	30000
67027	20854	6	166384
67095	20854	6	225116
67117	20854	6	41819
67161	20854	6	114400
67197	20854	6	46000
112976	20854	6	184090
112977	20854	6	16000
112978	20854	6	8000
112979	20854	6	14000
112980	20854	6	34112
112981	20854	6	186253
112982	20854	6	0
112983	20854	6	9000
112984	20854	6	19855
112985	20854	6	11000
112986	20854	6	17000
112987	20854	6	15000
112988	20854	6	28498
112989	20854	6	24252
112990	20854	6	39540
20869	241	3	10879829
20870	20869	6	761137
107908	20869	6	230000
111194	20869	6	237855
111195	20869	6	128179
111196	20869	6	149271
111197	20869	6	206667
20954	241	3	12973808
20955	20954	6	1606000
67761	20954	6	20736
67843	20954	6	30367
67867	20954	6	300000
67965	20954	6	2000000
67975	20954	6	58000
114540	20954	6	22380
114541	20954	6	0
114542	20954	6	0
114543	20954	6	46000
114544	20954	6	99149
114545	20954	6	77749
20957	241	3	34154490
20958	20957	6	939598
62641	20957	6	489275
114261	20957	6	111399
114262	20957	6	350000
114263	20957	6	143059
114265	20957	6	14675
114266	20957	6	536009
114267	20957	6	565734
114268	20957	6	264734
114269	20957	6	169543
114938	20957	6	2805396
20989	241	3	6380803
20990	20989	6	649000
63023	20989	6	36700
21004	241	3	16174580
21005	21004	6	1809106
113023	21004	6	127368
113024	21004	6	54453
113025	21004	6	32944
113026	21004	6	137919
21007	241	3	4987640
21008	21007	6	622771
111418	21007	6	41462
111419	21007	6	41486
21010	241	3	1882450
21012	21010	6	34828
112185	21010	6	30000
21045	241	3	1222442
21047	21045	6	250278
21228	21045	6	211963
21137	241	3	1633000
21139	21137	6	578156
112180	21137	6	4100
112181	21137	6	142000
112182	21137	6	0
112183	21137	6	12906
112184	21137	6	2960
21143	241	3	1693398
21148	21143	6	407424
112489	21143	6	30955
112490	21143	6	22501
21151	241	3	16407000
21153	21151	6	902388
112991	21151	6	728285
21165	241	3	17322796
21166	21165	6	1475223
111348	21165	6	93700
111349	21165	6	537728
111350	21165	6	93981
111351	21165	6	122677
21171	241	3	7552318
21172	21171	6	837437
114428	21171	6	94878
114429	21171	6	75084
21182	241	3	25789024
21183	21182	6	5172900
110981	21182	6	86784
110982	21182	6	222000
110983	21182	6	208000
110984	21182	6	325207
110985	21182	6	357576
110986	21182	6	185302
110987	21182	6	162366
110988	21182	11	0
110989	21182	6	513000
110990	21182	6	256713
110991	21182	6	0
